spectrogram_path,original_wav,label,gun_type,dataset
data/processed/spectrograms/urban_sound__188824-7-0-0.npy,data/raw/urban_sound/fold3/188824-7-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__159761-0-0-4.npy,data/raw/urban_sound/fold3/159761-0-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__166101-5-0-0.npy,data/raw/urban_sound/fold3/166101-5-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17615-3-0-3.npy,data/raw/urban_sound/fold3/17615-3-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__196073-2-0-0.npy,data/raw/urban_sound/fold3/196073-2-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__29721-4-0-0.npy,data/raw/urban_sound/fold3/29721-4-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__31884-7-0-1.npy,data/raw/urban_sound/fold3/31884-7-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__13230-0-0-14.npy,data/raw/urban_sound/fold3/13230-0-0-14.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__37560-4-0-2.npy,data/raw/urban_sound/fold3/37560-4-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-73.npy,data/raw/urban_sound/fold3/62837-7-1-73.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186336-9-0-0.npy,data/raw/urban_sound/fold3/186336-9-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__151149-2-0-3.npy,data/raw/urban_sound/fold3/151149-2-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-46.npy,data/raw/urban_sound/fold3/22601-8-0-46.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-43.npy,data/raw/urban_sound/fold3/22601-8-0-43.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__135526-6-0-0.npy,data/raw/urban_sound/fold3/135526-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__116400-3-0-2.npy,data/raw/urban_sound/fold3/116400-3-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__169044-2-0-3.npy,data/raw/urban_sound/fold3/169044-2-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-42.npy,data/raw/urban_sound/fold3/22601-8-0-42.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17853-5-0-14.npy,data/raw/urban_sound/fold3/17853-5-0-14.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186334-2-0-33.npy,data/raw/urban_sound/fold3/186334-2-0-33.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-7-0.npy,data/raw/urban_sound/fold3/165039-7-7-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__88569-2-0-85.npy,data/raw/urban_sound/fold3/88569-2-0-85.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__42117-8-0-7.npy,data/raw/urban_sound/fold3/42117-8-0-7.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17615-3-0-6.npy,data/raw/urban_sound/fold3/17615-3-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__29721-4-0-3.npy,data/raw/urban_sound/fold3/29721-4-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__78326-9-0-6.npy,data/raw/urban_sound/fold3/78326-9-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-49.npy,data/raw/urban_sound/fold3/62837-7-1-49.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-14.npy,data/raw/urban_sound/fold3/62837-7-1-14.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__161195-6-0-0.npy,data/raw/urban_sound/fold3/161195-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__77769-9-0-0.npy,data/raw/urban_sound/fold3/77769-9-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__103199-4-2-9.npy,data/raw/urban_sound/fold3/103199-4-2-9.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__188824-7-4-0.npy,data/raw/urban_sound/fold3/188824-7-4-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__33696-3-4-0.npy,data/raw/urban_sound/fold3/33696-3-4-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186334-2-0-20.npy,data/raw/urban_sound/fold3/186334-2-0-20.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__117072-3-0-11.npy,data/raw/urban_sound/fold3/117072-3-0-11.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185375-9-0-26.npy,data/raw/urban_sound/fold3/185375-9-0-26.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__112075-5-0-1.npy,data/raw/urban_sound/fold3/112075-5-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__72537-3-0-2.npy,data/raw/urban_sound/fold3/72537-3-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-9.npy,data/raw/urban_sound/fold3/62837-7-1-9.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__49485-9-0-28.npy,data/raw/urban_sound/fold3/49485-9-0-28.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__151149-2-0-22.npy,data/raw/urban_sound/fold3/151149-2-0-22.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-32.npy,data/raw/urban_sound/fold3/62837-7-1-32.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-16.npy,data/raw/urban_sound/fold3/22601-8-0-16.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__128030-3-2-0.npy,data/raw/urban_sound/fold3/128030-3-2-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63095-4-0-10.npy,data/raw/urban_sound/fold3/63095-4-0-10.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__72537-3-0-6.npy,data/raw/urban_sound/fold3/72537-3-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__49769-5-0-0.npy,data/raw/urban_sound/fold3/49769-5-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-44.npy,data/raw/urban_sound/fold3/62837-7-1-44.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185375-9-0-84.npy,data/raw/urban_sound/fold3/185375-9-0-84.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__61791-9-1-40.npy,data/raw/urban_sound/fold3/61791-9-1-40.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__93065-9-0-4.npy,data/raw/urban_sound/fold3/93065-9-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-34.npy,data/raw/urban_sound/fold3/62837-7-0-34.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__195451-5-0-2.npy,data/raw/urban_sound/fold3/195451-5-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94631-9-1-2.npy,data/raw/urban_sound/fold3/94631-9-1-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__34708-6-1-0.npy,data/raw/urban_sound/fold3/34708-6-1-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-13.npy,data/raw/urban_sound/fold3/199769-1-0-13.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-15.npy,data/raw/urban_sound/fold3/62837-7-1-15.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__195451-5-0-6.npy,data/raw/urban_sound/fold3/195451-5-0-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-33.npy,data/raw/urban_sound/fold3/62837-7-1-33.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185801-4-0-1.npy,data/raw/urban_sound/fold3/185801-4-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-4-8.npy,data/raw/urban_sound/fold3/144068-5-4-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94636-8-0-13.npy,data/raw/urban_sound/fold3/94636-8-0-13.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__31884-7-0-2.npy,data/raw/urban_sound/fold3/31884-7-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185373-9-1-17.npy,data/raw/urban_sound/fold3/185373-9-1-17.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__180057-9-0-7.npy,data/raw/urban_sound/fold3/180057-9-0-7.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__151359-1-3-0.npy,data/raw/urban_sound/fold3/151359-1-3-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__13230-0-0-25.npy,data/raw/urban_sound/fold3/13230-0-0-25.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__107228-5-0-0.npy,data/raw/urban_sound/fold3/107228-5-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__69598-4-4-0.npy,data/raw/urban_sound/fold3/69598-4-4-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-31.npy,data/raw/urban_sound/fold3/22601-8-0-31.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__176783-3-1-0.npy,data/raw/urban_sound/fold3/176783-3-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__146714-0-0-43.npy,data/raw/urban_sound/fold3/146714-0-0-43.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__175854-1-0-0.npy,data/raw/urban_sound/fold3/175854-1-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__103199-4-0-5.npy,data/raw/urban_sound/fold3/103199-4-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__166101-5-2-1.npy,data/raw/urban_sound/fold3/166101-5-2-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__179386-3-0-1.npy,data/raw/urban_sound/fold3/179386-3-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-29.npy,data/raw/urban_sound/fold3/22601-8-0-29.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__74810-9-1-12.npy,data/raw/urban_sound/fold3/74810-9-1-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94631-9-0-12.npy,data/raw/urban_sound/fold3/94631-9-0-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__98681-9-0-0.npy,data/raw/urban_sound/fold3/98681-9-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-26.npy,data/raw/urban_sound/fold3/62837-7-1-26.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186336-9-0-2.npy,data/raw/urban_sound/fold3/186336-9-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63095-4-1-4.npy,data/raw/urban_sound/fold3/63095-4-1-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__74810-9-0-32.npy,data/raw/urban_sound/fold3/74810-9-0-32.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__138473-9-0-29.npy,data/raw/urban_sound/fold3/138473-9-0-29.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-33.npy,data/raw/urban_sound/fold3/22601-8-0-33.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__95077-5-0-0.npy,data/raw/urban_sound/fold3/95077-5-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-0-16.npy,data/raw/urban_sound/fold3/144068-5-0-16.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__125523-3-0-11.npy,data/raw/urban_sound/fold3/125523-3-0-11.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__29721-4-0-8.npy,data/raw/urban_sound/fold3/29721-4-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-4.npy,data/raw/urban_sound/fold3/199769-1-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__33696-3-4-1.npy,data/raw/urban_sound/fold3/33696-3-4-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__197074-3-0-4.npy,data/raw/urban_sound/fold3/197074-3-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__29721-4-0-4.npy,data/raw/urban_sound/fold3/29721-4-0-4.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__9674-1-0-1.npy,data/raw/urban_sound/fold3/9674-1-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__180960-6-0-0.npy,data/raw/urban_sound/fold3/180960-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-0.npy,data/raw/urban_sound/fold3/22601-8-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-72.npy,data/raw/urban_sound/fold3/62837-7-1-72.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__88569-2-0-54.npy,data/raw/urban_sound/fold3/88569-2-0-54.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__90014-8-0-1.npy,data/raw/urban_sound/fold3/90014-8-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__98681-9-0-12.npy,data/raw/urban_sound/fold3/98681-9-0-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__66622-4-0-5.npy,data/raw/urban_sound/fold3/66622-4-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-6.npy,data/raw/urban_sound/fold3/62837-7-1-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__103199-4-2-6.npy,data/raw/urban_sound/fold3/103199-4-2-6.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__78326-9-0-1.npy,data/raw/urban_sound/fold3/78326-9-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63095-4-1-27.npy,data/raw/urban_sound/fold3/63095-4-1-27.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__19496-3-1-0.npy,data/raw/urban_sound/fold3/19496-3-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-27.npy,data/raw/urban_sound/fold3/62837-7-1-27.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186339-9-0-3.npy,data/raw/urban_sound/fold3/186339-9-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__177742-0-0-102.npy,data/raw/urban_sound/fold3/177742-0-0-102.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-12.npy,data/raw/urban_sound/fold3/199769-1-0-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__54067-2-0-80.npy,data/raw/urban_sound/fold3/54067-2-0-80.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-1.npy,data/raw/urban_sound/fold3/199769-1-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__186334-2-0-36.npy,data/raw/urban_sound/fold3/186334-2-0-36.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__30204-0-0-11.npy,data/raw/urban_sound/fold3/30204-0-0-11.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__159761-0-0-3.npy,data/raw/urban_sound/fold3/159761-0-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-41.npy,data/raw/urban_sound/fold3/22601-8-0-41.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__123399-2-0-19.npy,data/raw/urban_sound/fold3/123399-2-0-19.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63095-4-1-33.npy,data/raw/urban_sound/fold3/63095-4-1-33.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__61791-9-1-46.npy,data/raw/urban_sound/fold3/61791-9-1-46.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__179865-1-0-0.npy,data/raw/urban_sound/fold3/179865-1-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__151359-1-2-0.npy,data/raw/urban_sound/fold3/151359-1-2-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-8.npy,data/raw/urban_sound/fold3/22601-8-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__29721-4-0-12.npy,data/raw/urban_sound/fold3/29721-4-0-12.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__162431-6-0-0.npy,data/raw/urban_sound/fold3/162431-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__42117-8-0-10.npy,data/raw/urban_sound/fold3/42117-8-0-10.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__19338-5-0-0.npy,data/raw/urban_sound/fold3/19338-5-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-35.npy,data/raw/urban_sound/fold3/22601-8-0-35.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__12647-3-1-0.npy,data/raw/urban_sound/fold3/12647-3-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-0-28.npy,data/raw/urban_sound/fold3/62837-7-0-28.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__69598-4-2-0.npy,data/raw/urban_sound/fold3/69598-4-2-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__117072-3-0-8.npy,data/raw/urban_sound/fold3/117072-3-0-8.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__197074-3-0-5.npy,data/raw/urban_sound/fold3/197074-3-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__49809-3-0-0.npy,data/raw/urban_sound/fold3/49809-3-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__177742-0-0-165.npy,data/raw/urban_sound/fold3/177742-0-0-165.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185373-9-1-46.npy,data/raw/urban_sound/fold3/185373-9-1-46.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__184623-8-0-0.npy,data/raw/urban_sound/fold3/184623-8-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__166101-5-1-0.npy,data/raw/urban_sound/fold3/166101-5-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17973-2-0-22.npy,data/raw/urban_sound/fold3/17973-2-0-22.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__135526-6-4-0.npy,data/raw/urban_sound/fold3/135526-6-4-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__17853-5-0-5.npy,data/raw/urban_sound/fold3/17853-5-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94636-8-0-10.npy,data/raw/urban_sound/fold3/94636-8-0-10.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__166101-5-0-3.npy,data/raw/urban_sound/fold3/166101-5-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__169044-2-0-25.npy,data/raw/urban_sound/fold3/169044-2-0-25.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__185373-9-1-70.npy,data/raw/urban_sound/fold3/185373-9-1-70.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__162431-6-3-0.npy,data/raw/urban_sound/fold3/162431-6-3-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__42117-8-0-11.npy,data/raw/urban_sound/fold3/42117-8-0-11.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__6988-5-0-5.npy,data/raw/urban_sound/fold3/6988-5-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__155263-2-0-43.npy,data/raw/urban_sound/fold3/155263-2-0-43.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__103199-4-2-10.npy,data/raw/urban_sound/fold3/103199-4-2-10.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__34708-6-0-0.npy,data/raw/urban_sound/fold3/34708-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-47.npy,data/raw/urban_sound/fold3/22601-8-0-47.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-0-9.npy,data/raw/urban_sound/fold3/144068-5-0-9.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-2-0.npy,data/raw/urban_sound/fold3/165039-7-2-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__13230-0-0-3.npy,data/raw/urban_sound/fold3/13230-0-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-64.npy,data/raw/urban_sound/fold3/62837-7-1-64.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__76221-2-0-1.npy,data/raw/urban_sound/fold3/76221-2-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17973-2-0-32.npy,data/raw/urban_sound/fold3/17973-2-0-32.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__54067-2-0-71.npy,data/raw/urban_sound/fold3/54067-2-0-71.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__17853-5-0-2.npy,data/raw/urban_sound/fold3/17853-5-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-28.npy,data/raw/urban_sound/fold3/62837-7-1-28.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__94636-8-0-15.npy,data/raw/urban_sound/fold3/94636-8-0-15.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-0-0.npy,data/raw/urban_sound/fold3/144068-5-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__82811-3-4-0.npy,data/raw/urban_sound/fold3/82811-3-4-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__177742-0-0-99.npy,data/raw/urban_sound/fold3/177742-0-0-99.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__110622-6-0-0.npy,data/raw/urban_sound/fold3/110622-6-0-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-5.npy,data/raw/urban_sound/fold3/199769-1-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__176783-3-0-5.npy,data/raw/urban_sound/fold3/176783-3-0-5.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63095-4-0-21.npy,data/raw/urban_sound/fold3/63095-4-0-21.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__151359-1-1-0.npy,data/raw/urban_sound/fold3/151359-1-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__155263-2-0-22.npy,data/raw/urban_sound/fold3/155263-2-0-22.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__22601-8-0-2.npy,data/raw/urban_sound/fold3/22601-8-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__112075-5-0-0.npy,data/raw/urban_sound/fold3/112075-5-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__13230-0-0-19.npy,data/raw/urban_sound/fold3/13230-0-0-19.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__125523-3-0-1.npy,data/raw/urban_sound/fold3/125523-3-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__144068-5-4-7.npy,data/raw/urban_sound/fold3/144068-5-4-7.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-41.npy,data/raw/urban_sound/fold3/62837-7-1-41.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__42117-8-0-13.npy,data/raw/urban_sound/fold3/42117-8-0-13.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__172315-9-0-203.npy,data/raw/urban_sound/fold3/172315-9-0-203.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__62837-7-1-54.npy,data/raw/urban_sound/fold3/62837-7-1-54.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__30204-0-0-10.npy,data/raw/urban_sound/fold3/30204-0-0-10.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-17.npy,data/raw/urban_sound/fold3/199769-1-0-17.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__82811-3-0-2.npy,data/raw/urban_sound/fold3/82811-3-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__30204-0-0-3.npy,data/raw/urban_sound/fold3/30204-0-0-3.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__63292-3-0-0.npy,data/raw/urban_sound/fold3/63292-3-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__165039-7-16-0.npy,data/raw/urban_sound/fold3/165039-7-16-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__6988-5-0-1.npy,data/raw/urban_sound/fold3/6988-5-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__34708-6-5-0.npy,data/raw/urban_sound/fold3/34708-6-5-0.wav,gunshot,urban_gunshot,urban_sound
data/processed/spectrograms/urban_sound__9674-1-0-0.npy,data/raw/urban_sound/fold3/9674-1-0-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__93065-9-0-2.npy,data/raw/urban_sound/fold3/93065-9-0-2.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__199769-1-0-18.npy,data/raw/urban_sound/fold3/199769-1-0-18.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__54067-2-0-23.npy,data/raw/urban_sound/fold3/54067-2-0-23.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__95562-4-1-0.npy,data/raw/urban_sound/fold3/95562-4-1-0.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__13230-0-0-27.npy,data/raw/urban_sound/fold3/13230-0-0-27.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__184725-3-0-1.npy,data/raw/urban_sound/fold3/184725-3-0-1.wav,no_gunshot,none,urban_sound
data/processed/spectrograms/urban_sound__103199-4-2-11.npy,data/raw/urban_sound/fold3/103199-4-2-11.wav,no_gunshot,none,urban_sound
