spectrogram_path,original_wav,label,gun_type,dataset,threat_level
data/processed/spectrograms/clean_noisy__M4_4 (41)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (41)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (15)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (15)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (62)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (62)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (100)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (100)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (19)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (19)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (7)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (7)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (64)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (64)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-47_1 (55)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-47_1 (55)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (23)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (23)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (2)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (2)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (45)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (45)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (46)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (46)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (18)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (18)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (96)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (96)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (30)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (30)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (46)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (46)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (26)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (26)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (43)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (43)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (79)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (79)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (36)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (36)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (82)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (82)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (89)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (89)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (45)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (45)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (92)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (92)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (50)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (50)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-47_1 (25)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-47_1 (25)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (78)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (78)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (7)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (7)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (96)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (96)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (88)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (88)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (52)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (52)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (16)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (16)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (61)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (61)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (95)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (95)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (3)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (3)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (44)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (44)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (28)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (28)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (15)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (15)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-47_1 (49)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-47_1 (49)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (46)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (46)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (24)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (24)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (88)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (88)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (40)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (40)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (21)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (21)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (96)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (96)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (55)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (55)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (5)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (5)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (72)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (72)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (41)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (41)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (59)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (59)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (9)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (9)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (14)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (14)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (5)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (5)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (17)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (17)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (97)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (97)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (98)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (98)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (55)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (55)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (94)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (94)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (44)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (44)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (65)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (65)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (87)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (87)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (23)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (23)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (6)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (6)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (52)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (52)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (39)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (39)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (6)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (6)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (57)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (57)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (6)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (6)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (97)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (97)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (43)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (43)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (8)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (8)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (39)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (39)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-47_1 (63)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-47_1 (63)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-47_1 (49)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-47_1 (49)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (99)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (99)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (13)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (13)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (19)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (19)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (51)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (51)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (1)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (1)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (50)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (50)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (80)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (80)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (80)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (80)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (51)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (51)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (14)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (14)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (53)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (53)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (96)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (96)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (96)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (96)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (65)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (65)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (25)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (25)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (68)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (68)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (45)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (45)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (36)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (36)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (78)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (78)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (33)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (33)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-47_1 (58)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-47_1 (58)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (51)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (51)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-47_1 (69)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-47_1 (69)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (82)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (82)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (71)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (71)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (81)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (81)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__IMI Desert Eagle_2 (84)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/IMI Desert Eagle_2 (84)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (5)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (5)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (1)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (1)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (18)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (18)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M4_4 (31)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M4_4 (31)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (37)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (37)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MP5_8 (36)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MP5_8 (36)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (15)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (15)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (4)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (4)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__MG-42_7 (3)_noise2.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/MG-42_7 (3)_noise2.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__Zastava M92_9 (16)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/Zastava M92_9 (16)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M249_6 (14)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M249_6 (14)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__M16_5 (24)_noise1.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/M16_5 (24)_noise1.wav,gunshot,unknown_noisy,clean_noisy,0
data/processed/spectrograms/clean_noisy__AK-12_3 (53)_noise3.npy,data/raw/clean_noisy/Noisy_Gunshot-20250420T111408Z-001/Noisy_Gunshot/AK-12_3 (53)_noise3.wav,gunshot,unknown_noisy,clean_noisy,0
